0,Binary,Title,Url,Date,Division,Notice
3566,0,2017학년도 전기 졸업예정자 교원자격 무시험검정원서 제출 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=057b4bedde75c7d29c8cfc69f8ae99d9,17.10.31,학사,공지사항
3567,0,2017학년도 중등특수교육과 표시과목 신청 및 승인 계획 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=b2ffe24ac9dce302fce8f2ad5fb39b3a,17.10.31,학사,공지사항
3568,0,(채용공고) 롯데호텔 채용연계 인턴사원 특별추천 대상 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=1a9e234e125f618f1628fe86f9ade472,17.10.31,취창업,공지사항
3569,0,"[10.31~11.02] 채플Ⅳ, 채플일정 안내",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=3f12a47eb760258ba80bdc155659b102,17.10.31,학사,공지사항
3570,0,(학생생활상담소)스트레스 관리 집단활동 참여자 모집 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=73edcfe1ae749875413999055ef775d3,17.10.30,학습/상담,공지사항
3571,0,(취업) [교내 특성화]취업 어벤저스 합격자 발표,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=4e50b804b001d515d7328d382fb6e28d,17.10.30,취창업,공지사항
3572,0,(CTL 특강) [날짜변경] 예비교사를 위한 통합교육 특강 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=09e7484c22ea5f20936d12ccb3a5fbde,17.10.30,학습/상담,공지사항
3573,0,[교육환류] 2017-1학기 교육환경개선피드백 시스템 운영 및 개선사항 환류 보고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=8c7839b0fd4fe1b322875b971ffd3351,17.10.30,학습/상담,공지사항
3574,0,(교외_신청)2018 아름다운재단 대학생 교육비 지원 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=62dbf2c12a61dd6f4b8375a6d05a73f7,17.10.30,장학,공지사항
3575,0,"2018-1 영국 EHU 교환학생 추가모집(1명, 6개월파견)",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=e3e8975c8da9fe674b5e2ae54a83978d,17.10.30,학습/상담,공지사항
3576,0,(CTL 특강)  학습효율을 높이는 나만의 학습전략 특강 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=d37ca67f8926a4c24054f23515f5607b,17.10.27,학습/상담,공지사항
3577,0,(CTL 특강) 마인드맵을 통한 학습역량 강화 특강 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=996f4a60e4b23a4275eb6e09e50cb2ef,17.10.27,학습/상담,공지사항
3578,0,2018 독일HAW 및 2018-1 캐나다KUC 교환학생 합격자 발표,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=5d4175b0ef9c46ba051f8b672d97ad93,17.10.27,학습/상담,공지사항
3579,0,(취업) 경기도일자리재단 취업특강,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=5c3ef0abeb016e157282a9c908eca36d,17.10.27,취창업,공지사항
3580,0,(CTL 공지) 더체인지 집중 학습코칭 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=7d8d7714c72378b87a75f0c30b0dfea3,17.10.26,학습/상담,공지사항
3581,0,(CTL 공지) 프로그램 참여자 집단코칭 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=efdd932a4c89f1ff6c891462c89dc142,17.10.26,학습/상담,공지사항
3582,0,(채용공고) 주식회사 에이제이케이 앱/웹 디자이너 추천채용,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=aa4cd79194d02304781a90988dcfe28b,17.10.26,취창업,공지사항
3583,0,(취업) 동계방학 NCS기반 직업기초능력 및 직무역량강화 자격증 취득과정 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=1d47921cb78983087fbeb85ad65e703d,17.10.26,취창업,공지사항
3584,0,2018학년도 교직복수예정자 및 추가 교직복수 선발 계획 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=cac3866a2a0b79c1aeab63acd16682ba,17.10.26,학사,공지사항
3585,0,[국가장학] 2017-2학기 국가장학금 2차 신청 재학생 구제신청서 제출,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=39cef30dd595db68b398ce02d2b6cd02,17.10.26,장학,공지사항
3586,0,[희망사다리] 중소기업 취업연계 장학금(희망사다리) 장학생 보증보험 가입 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=0fa13deaf8f15b17389648f8d1853884,17.10.26,장학,공지사항
3587,0,"(취업) 'U4(강남대, 성결대, 협성대, 한신대) 연합' 취업타파! 1박2일 캠프",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=05873f181cedad583ec3b909ecd4276b,17.10.26,취창업,공지사항
3588,0,(CTL 발표) 2017-2학기 파워포인트 템플릿 공모전 수상자 발표,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=e6394c0f44dc87c4debe15b5b7c15d7f,17.10.26,학습/상담,공지사항
3589,0,"(취업) ""이공계전공자-삼성반도체협력사취업절호의기회""",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=bb668770dedbf5aa058382bcba27e75e,17.10.26,취창업,공지사항
3590,0,[교내_지급] 2017-2학기 학년수석 인센티브 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=0efa07708e4bbaeee1c337f5239790f6,17.10.26,장학,공지사항
3591,0,(취업) [채용박람회뽀개기]참여자모집(10/31화)_판교테크노밸리 채용박람회,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=f7335a7cdb9dbe677169163396f8cebd,17.10.25,취창업,공지사항
3592,0,[교내_지급] 2017-2학기_1차 강남특성화사업 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=98903c011f7a0459445f08fe4a8a7338,17.10.25,장학,공지사항
3593,0,[교내_지급] 2017-2학기 학기근로장학금(학부/학과) 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=3398e3cd4fa2190980a15c905d9feda8,17.10.25,장학,공지사항
3594,0,[교내_지급] 2017-2학기 학기근로장학금(실습실) 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=52f8b2afdd276cda5a7edf9f47b19053,17.10.25,장학,공지사항
3595,0,[교내_지급] 2017-2학기 교환 및 복수학위 장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=011b5032d366d15e3323fcd23073a8bb,17.10.25,장학,공지사항
3596,0,[교내_지급] 2017-2학기 성적장학금 차순위 선발 및 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=7c3ebb3aeac30ea8cd5afc47236f5f61,17.10.25,장학,공지사항
3597,0,(학생생활상담소)학생생활상담소의 새로운 이름을 찾아주세요!(마감),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=e1f038b8e2b7ec2467740cd355a81660,17.10.25,학습/상담,공지사항
3598,0,[교육환류] 2017-9월 학생모니터링단 참(true)견(見) 활동보고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=cc31c392cac6633c9345b691dccac31c,17.10.24,학습/상담,공지사항
3599,0,(채용공고) 2017년도 미국 진출을 희망하는 인재를 모집합니다.,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=606e8b4ce68666b39cc9b7ba290123a5,17.10.24,취창업,공지사항
3600,0,(학생생활상담소)일정변경-심전관 마음약국 프로그램,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=6785670937a6c0195a28fb6d85bc792d,17.10.24,학습/상담,공지사항
3601,0,2018학년도 비사범계 교직이수예정자 선발자 명단 및 오리엔테이션 알림,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=d03376621e7d62b18aa4f5c44aac4710,17.10.24,학사,공지사항
3602,0,(취업) 2017 인천 ODA 대학생 아이디어 경진대회,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=7f44cd87e7c4d7f19c49d12e1c83e12f,17.10.23,취창업,공지사항
3603,0,[학자금대출 상환] 취업 후 상환 학자금대출 상환안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=53a579a8f3d595dbb5f07a2cf536ec88,17.10.23,장학,공지사항
3604,0,[학자금대출 이자지원] 2017년 하반기 경기도 대학생 이자지원사업 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=0f5f3e87c5b4eb2e18b3d696ceb61b5e,17.10.23,장학,공지사항
3605,0,"(취업) ""인문특화형)디지털융합 IT개발자 입직, SoftWare코딩 기초과정"" 모집",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=91376ee3498a844825e4177efb4e0521,17.10.20,취창업,공지사항
3606,0,(취업) 왕찬스)삼성그룹협력사 채용한마당,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=526a99ccc0fb43b3a277902962159afa,17.10.19,취창업,공지사항
3607,0,[교내_지급] 2017-2학기 외국어우수장학금 지급안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=04fabc53c3b744f6e2fcd7a4ce364839,17.10.19,장학,공지사항
3608,0,[교내_지급] 2017-2학기 목회자자녀장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=f53352d305d7d94b5faa065c12708069,17.10.19,장학,공지사항
3609,0,[교내_지급] 2017-2학기 동문가족장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=3f3662b633d22a5448df7587b933f5f1,17.10.19,장학,공지사항
3610,0,[교내_지급] 2017-2학기 형제자매장학금 지급 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=29c7db11cecb51ef15cde1a08fdbd832,17.10.19,장학,공지사항
3611,0,2017 동계 계절학기 경인지역 학점교류 안내(타대학),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=e035c2058266cf592da814af79920a1c,17.10.18,학사,공지사항
3612,0,(교외_신청)2017년도 아이코리아 장학생 선발 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=19ea2bb8bb58545894038a120cfb6223,17.10.17,장학,공지사항
3613,0,(취업) “Wel-Tech 창업 성공사례 및 스마트 실버서비스의 미래” 특강 안내문,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=bf8178b69cd91eba912ef0f1848e3e15,17.10.17,취창업,공지사항
3614,0,"[10.17~10.19] 채플Ⅱ, 야간채플 일정 안내",https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=c78c146cac55d7f08b5f9129b293b8af,17.10.17,학사,공지사항
3615,0,(CTL 공모전) 프레젠테이션 경진대회 추가 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=e9a1132b6397a353194ccd00cf4c3e8f,17.10.16,학습/상담,공지사항
3616,0,(취업) 2017년 해외취업(호주)유아교사 연수생 모집 공고,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=ff333c92392ec800764b5c0c1ba0398c,17.10.16,취창업,공지사항
3617,0,(취업) 자기소개서 소재 개발 워크샵,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=b6990e6d51fdc5cf0ac5c924fca55c86,17.10.16,취창업,공지사항
3618,0,(취업) 면접 시놉시스 작성법 <면접 노트 만들기> 워크샵,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=97075d43b439aa7e797e7ff1e3f22be8,17.10.16,취창업,공지사항
3619,0,2017-2학기 전공이수 신청 및 전공이수 변경 신청 안내문,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=bc67a1018f0e198de00b94b1d4a4b96f,17.10.16,학사,공지사항
3620,0,2017학년도 동계 계절수업 개설 희망과목 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=5f6ac52dd04b0d5ada72ce9a96542349,17.10.16,학사,공지사항
3621,0,(취업) 취업 어벤저스 교육 참여자 모집 [전원 장학금 지급],https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=fe236402ed88ea209b75ae0050329d5b,17.10.15,취창업,공지사항
3622,0,2017-2학기 학생 “수업피드백시스템(TFS)” 참여 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=6d776ec252993b4db1ca3664a38d5647,17.10.13,학사,공지사항
3623,0,(CTL 공지) 집단학습코칭 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=baf619ad2549ef6f0459ee14b91e6a5e,17.10.13,학습/상담,공지사항
3624,0,(CTL 특강) CTL 학습리더 5기가 전하는 공부 방법 노하우 특강 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=f477201d1c482ea5f22224a92f37d07a,17.10.13,학습/상담,공지사항
3625,0,2018년 2월 졸업자 졸업종합평가 학부(과)별 세부계획 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=9007ece236f4da129fce2ff50d80f1a0,17.10.13,학사,공지사항
3626,0,(취업) 삼성협력사 채용한마당(전자계열),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=a950143613b5d0d5884ff5f0644e818b,17.10.13,취창업,공지사항
3627,0,(취업) 강남 솔루션 마켓(상시 상담) 실시,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=570c39131f88fff9cb6bd7f9deb003f7,17.10.12,취창업,공지사항
3628,0,(취업) 취창맨의 로켓상담(찾아가는 상담) 실시,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=fbe3c2a348445069a80e9d89dc2b93f3,17.10.12,취창업,공지사항
3629,0,(취업) 2017 용인시 채용박람회 개최 안내 및 참가자 모집,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=ea2c9f2a785ae43e520c322896013dfe&encMenuBoardSeq=4368dc2d919c88841ef14f0df67e69f1,17.10.12,취창업,공지사항
3630,0,조기졸업 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=d5c69ce7bf6283cef3a7381d1e7866c3,17.10.12,학사,공지사항
3631,0,[교외_신청] 2018년도 대산농촌재단 장학생 선발 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=41c4ba211ab06cbc003455e07441b4f8&encMenuBoardSeq=f5ddb0b4125a21a65fcbed1785cddd29,17.10.12,장학,공지사항
3632,0,2017학년도 전기 졸업대상자 졸업유보 신청 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=77178e8e78c9343bc278182a9bf1f7e4,17.10.12,학사,공지사항
3633,0,[10.10~10.12] 채플일정 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=0b594debd790872df663d3c40b04acc1,17.10.12,학사,공지사항
3634,0,(CTL 특강) ABA-Learning After 교육 대상자(학사경고자) 2단계 학점관리 교육 특강 진행,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=51243cf7ddb1c3ace9e53af2d5259d2f,17.10.11,학습/상담,공지사항
3635,0,(CTL 안내) 백양체전 기간 교수학습지원센터 부스 홍보 진행 안내(추첨 후 선물 제공),https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=b46b6e20bc53a0234ac9fc9a238b113a&encMenuBoardSeq=db010a4843baa48728aedfbb04535663,17.10.11,학습/상담,공지사항
3636,0,2018학년도 비사범계 교직이수예정자 적인성 면접 계획 및 대상자 안내,https://web.kangnam.ac.kr/menu/board/info/f19069e6134f8f8aa7f689a4a675e66f.do?scrtWrtiYn=false&encMenuSeq=c5dc4b1d7b4dd402e5e6a7a8471eb55c&encMenuBoardSeq=a0c6fa779776d3c020be7ff670622df4,17.10.11,학사,공지사항
